"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"2252","ECLN94","N5","8.88% Edelweiss Retail Mar 28",0.01,1,"","",0,1000,"INE528S07110",0,0,1020,650.1,"","","",0,0,0,1086,724,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ERFLNCDI"
"2254","ECLN95","N6","9.25% Edelweiss Retail Mar 28",0.01,1,"","",0,1000,"INE528S07128",0,0,1049.5,587.01,"","","",0,0,0,1170,780,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ERFLNCDI"
"2256","PENLAN","EQ","PENINSULA LAND LIMITED",0.01,1,"","",0,2,"INE138A01028",56.2,11.05,193.63,0.75,"","","",0,0,0,55.3,50.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PENINLAND"
"2259","MORLAB","EQ","MOREPEN LABORATORIES LIMITED",0.01,1,"","",0,2,"INE083A01026",48.45,24,222,2.05,"","","",0,0,0,52.2,34.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOREPENLAB"
"22602","PTCIND","EQ","PTC INDIA FINANCIAL SERVICES L",0.01,1,"","",0,10,"INE560K01014",37.55,12.25,73.15,6.7,"","","",0,0,0,41.4,27.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PFS"
"2262","MORSTA","EQ","MORGAN STANLEY",0.01,1,"","",0,10,"INF063A01019",73,24.55,73,5.1,"","","",0,0,0,32.35,26.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MORGANSTAN"
"2263","BANBAN","EQ","BANDHAN BANK LIMITED",0.01,1,"","",0,10,"INE545U01014",272,182.15,741.8,152.2,"","","",0,0,0,261.95,214.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BANDHANBNK"
"22739","MOTNAS","EQ","MOTILAL OSWAL MS NASDAQ 100ETF",0.01,1,"","",0,10,"INF247L01AP3",133,87.43,138.6,8.91,"","","",0,0,0,154.24,102.83,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MON100"
"2275","IRICLO","EQ","IRIS CLOTHINGS LIMITED",0.01,1,"","",0,2,"INE01GN01025",110.9,47.41,110.9,4.86,"","","",0,0,0,87.5,58.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IRISDOREME"
"2277","MRFTYR","EQ","MRF LTD",0.01,1,"","",0,10,"INE883A01011",119000,81380.05,119000,401,"","","",0,0,0,129149.4,105667.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MRF"
"2283","MRPL","EQ","MANGALORE REFINERY & PETROCHEM",0.01,1,"","",0,10,"INE103A01014",132.8,49.25,148.95,4.85,"","","",0,0,0,155.85,103.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MRPL"
"2289","SWIGLA","EQ","HLE GLASCOAT LIMITED",0.01,1,"","",0,2,"INE461D01028",707.7,465,1510,351,"","","",0,0,0,645.35,430.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HLEGLAS"
"2294","MTNL","EQ","MAHANAGAR TELEPHONE NIGAM LTD",0.01,1,"","",0,10,"INE153A01019",33.85,16.6,387.9,4.45,"","","",0,0,0,37.1,24.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MTNL"
"2303","HINAER","EQ","HINDUSTAN AERONAUTICS LIMITED",0.01,1,"","",0,5,"INE066F01020",2754.15,1150,2754.15,235,"","","",0,0,0,2958.7,2420.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HAL"
"2306","SAHCRE","EQ","BEST AGROLIFE LIMITED",0.01,1,"","",0,10,"INE052T01013",1775,876.95,1775,202.35,"","","",0,0,0,1396.2,930.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BESTAGRO"
"2307","MUNSHO","EQ","MUNJAL SHOWA LTD",0.01,1,"","",0,2,"INE577A01027",158.9,82.8,313,9.82,"","","",0,0,0,169.9,113.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MUNJALSHOW"
"2316","HEICEM","EQ","HEIDELBERG CEMENT INDIA LTD",0.01,1,"","",0,10,"INE578A01017",208.8,152.75,284.95,4.35,"","","",0,0,0,246.05,164.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEIDELBERG"
"2319","NAGCON","EQ","NCC LIMITED",0.01,1,"","",0,2,"INE868B01028",178,76.35,237.48,0.55,"","","",0,0,0,209.6,139.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NCC"
"2320","SMCGLO","EQ","SMC GLOBAL SECURITIES LIMITED",0.01,1,"","",0,2,"INE103C01036",111,68.6,111,65.8,"","","",0,0,0,120.5,80.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SMCGLOBAL"
"2328","CPSETF","EQ","CPSE ETF",0.01,1,"","",0,10,"INF457M01133",62.6,36.03,62.6,11.54,"","","",0,0,0,73.94,49.29,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CPSEETF"
"2331","JAYNE","EQ","JAYASWAL NECO INDUSTRIES LTD",0.01,1,"","",0,10,"INE854B01010",51.95,20.15,83.5,1.6,"","","",0,0,0,46.2,41.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JAYNECOIND"
"23452","TCIDEV","EQ","TCI DEVELOPERS LIMITED",0.01,1,"","",0,10,"INE662L01016",417.95,283.6,619.5,95,"","","",0,0,0,427.9,350.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TCIDEVELOP"
"2349","NAHSUG","EQ","NAHAR SUGARS & ALLIED IND",0.01,1,"","",0,10,"INE361A01018",0,0,50,2.7,"","","",0,0,0,4.8,3.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NAHARSUGAR"
"235","AAKEXP","EQ","AAKASH EXPLORATION SERV LTD",0.01,1,"","",0,1,"INE087Z01024",10.65,5.7,33.8,0.94,"","","",0,0,0,12.75,8.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AAKASH"
"2350","NURLIM","EQ","NURECA LIMITED",0.01,1,"","",0,10,"INE0DSF01015",591,295.1,2315,295.1,"","","",0,0,0,436.85,291.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NURECA"
"2354","KARCON","EQ","KBC GLOBAL LIMITED",0.01,1,"","",0,1,"INE278R01034",4.2,1.9,24.25,1.82,"","","",0,0,0,2.1,1.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KBCGLOBAL"
"2355","NALCHE","EQ","ONDEO NALCO",0.01,1,"","",0,10,"INE582A01019",0,0,704.5,210.3,"","","",0,0,0,228,152,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NALCOCHEM"
"236","ASIPAI","EQ","ASIAN PAINTS INDIA LTD",0.01,1,"","",0,1,"INE021A01026",3568,2685.85,3590,8.17,"","","",0,0,0,3576.95,2926.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASIANPAINT"
"23650","MUTFIN","EQ","MUTHOOT FINANCE LIMITED",0.01,1,"","",0,10,"INE414G01012",1506.5,911.25,1721.95,72.6,"","","",0,0,0,1595.6,1305.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MUTHOOTFIN"
"2366","GIRCIV","ST","GIRIRAJ CIVIL DEVELOPERS LTD",0.01,1,"","",0,10,"INE614Z01017",0,0,593.1,4.09,"","","",0,0,0,481.95,436.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GIRIRAJ"
"2367","NARCHE","EQ","NARMADA CHEMATUR PETROCHE",0.01,1,"","",0,10,"INE693B01012",43.5,24.1,49.85,4.55,"","","",0,0,0,36.2,24.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NARMDCHEMA"
"23804","BSLGOL","EQ","ADITYA BIRLA SUNLIFEGOLDETF GR",0.01,1,"","",0,2,"INF209KB18D3",57.45,42.82,57.45,21.86,"","","",0,0,0,66.9,44.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BSLGOLDETF"
"23824","SANFOR","EQ","SANGHVI FORGING AND ENGINEERIN",0.01,1,"","",0,10,"INE263L01013",31,12,145.15,12,"","","",0,0,0,17.2,15.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SANGHVIFOR"
"2385","NAVEDU","EQ","NAVNEET EDUCATION LIMITED",0.01,1,"","",0,2,"INE060A01024",175.9,88.45,193.5,2.4,"","","",0,0,0,172.85,115.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NAVNETEDUL"
"2388","NELCO","EQ","NELCO LIMITED",0.01,1,"","",0,10,"INE045B01015",893.8,486.15,1090,2.6,"","","",0,0,0,897.4,598.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NELCO"
"23902","DATLAB","EQ","DR. DATSONS LABS LIMITED",0.01,1,"","",0,10,"INE928K01013",21.5,5.5,854,5.5,"","","",0,0,0,6.7,6.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DRDATSONS"
"2391","NEPAGR","EQ","NEPC AGRO FOODS LTD",0.01,1,"","",0,10,"INE587A01018",6,0.6,92.25,0.6,"","","",0,0,0,1.65,1.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEPCAGRO"
"23935","ESSSHI","EQ","ESSAR PORTS LIMITED",0.01,1,"","",0,10,"INE282A01032",150,78.65,193,2.65,"","","",0,0,0,156.8,104.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ESSARPORTS"
"2397","SANTE","EQ","SANDHAR TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE278H01035",532,190,532,124.9,"","","",0,0,0,614.1,409.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SANDHAR"
"2406","NEULAB","EQ","NEULAND LABORATORIES LIMITED",0.01,1,"","",0,10,"INE794A01010",5601.4,1318.1,5601.4,13.16,"","","",0,0,0,6097.35,4064.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEULANDLAB"
"2412","PIRENT","EQ","PIRAMAL ENTERPRISES LIMITED",0.01,1,"","",0,2,"INE140A01024",1139.95,630.45,3229.03,19.43,"","","",0,0,0,1018.45,833.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PEL"
"24184","PIIND","EQ","P I INDUSTRIES LTD",0.01,1,"","",0,1,"INE603J01030",4011.15,2868.9,4011.15,68,"","","",0,0,0,4228.4,3459.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PIIND"
"24190","SYMLIM","EQ","SYMPHONY LIMITED",0.01,1,"","",0,2,"INE225D01027",1219,825,3275,173.55,"","","",0,0,0,1065.9,710.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYMPHONY"
"24196","VADIND","EQ","VADILAL INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE694D01016",3294.65,1798.55,3294.65,85.2,"","","",0,0,0,2929.35,1952.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VADILALIND"
"2421","NILLIM","EQ","NILKAMAL LIMITED",0.01,1,"","",0,10,"INE310A01015",2805,1700,3180,13.5,"","","",0,0,0,2710.05,1806.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NILKAMAL"
"24217","INVNIF","EQ","INVESCO INDIA NIFTY ETF",0.01,1,"","",0,10,"INF205K01DA9",2324.89,1860.95,2324.89,412.35,"","","",0,0,0,2798.55,1865.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IVZINNIFTY"
"24225","RELFOO","EQ","RELAXO FOOTWEARS LIMITED",0.01,1,"","",0,1,"INE131B01039",974,748,1448,2.25,"","","",0,0,0,1092.5,728.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RELAXO"
"24235","OMMETA","BE","OM INFRA LIMITED",0.01,1,"","",0,1,"INE239D01028",124.5,29.7,124.5,9.9,"","","",0,0,0,125.2,120.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OMINFRAL"
"24263","DQENTE","BE","DQ ENTERTAINMENT (INTERNATIONA",0.01,1,"","",0,10,"INE656K01010",2.2,0.6,52.25,0.6,"","","",0,0,0,0.9,0.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DQE"
"24265","ESTIND","EQ","ESTER INDUSTRIES LTD",0.01,1,"","",0,5,"INE778B01029",143.65,81.9,190,1.4,"","","",0,0,0,107.6,71.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ESTER"
"2427","DENIND","EQ","DENSO INDIA LTD",0.01,1,"","",0,10,"INE502A01017",0,0,0,0,"","","",0,0,0,24,16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIPPONDENS"
"24292","VSTTIL","EQ","VSTTILLERS TRACTORS LTD",0.01,1,"","",0,10,"INE764D01017",4196,2100,4196,330,"","","",0,0,0,4850.75,3233.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VSTTILLERS"
"2431","RAICOR","EQ","RAILTEL CORPORATION OF IND LTD",0.01,1,"","",0,10,"INE0DD101019",298.5,96.25,298.5,84,"","","",0,0,0,342.4,228.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAILTEL"
"2433","NIRLON","EQ","NIRLON LIMITED",0.01,1,"","",0,10,"INE910A01012",0,0,24.75,0.8,"","","",0,0,0,1.65,1.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIRLON"
"2435","RELCON","EQ","NIPPON INDIA ETF CONSUMPTION",0.01,1,"","",0,10,"INF204KA1LD7",102.74,76.53,102.74,24.95,"","","",0,0,0,121.63,81.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CONSUMBEES"
"2436","NIRMA","EQ","NIRMA LTD",0.01,1,"","",0,5,"INE091A01029",269.4,169,799.5,81,"","","",0,0,0,306.7,204.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIRMA"
"24389","KARENE","BE","KARMA ENERGY LIMITED",0.01,1,"","",0,10,"INE725L01011",98.9,22.15,98.9,7.6,"","","",0,0,0,103.8,93.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KARMAENG"
"24391","WEIFOR","EQ","DELPHI WORLD MONEY LIMITED",0.01,1,"","",0,10,"INE726L01019",473.15,264.1,1655.4,38,"","","",0,0,0,398.75,326.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DELPHIFX"
"24403","ASHHOU","EQ","ASHIANA HOUSING LIMITED",0.01,1,"","",0,2,"INE365D01021",270,128.15,327.7,22.31,"","","",0,0,0,312.35,208.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASHIANA"
"24409","DHAAG","EQ","DHANUKA AGRITECH LIMITED",0.01,1,"","",0,2,"INE435G01025",982,605.1,1053.9,78.15,"","","",0,0,0,1095.7,730.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DHANUKA"
"2442","NOCIL","EQ","NOCIL LIMITED",0.01,1,"","",0,10,"INE163A01018",254.9,199.1,321.3,4.75,"","","",0,0,0,294.75,196.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NOCIL"
"24482","TELMAR","BE","TELEDATA MARINE SOLUTIONS LTD",0.01,1,"","",0,2,"INE473I01014",11.4,0.45,11.4,0.45,"","","",0,0,0,0.55,0.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TELEMARINE"
"24532","FILIND","EQ","FILATEX INDIA LIMITED",0.01,1,"","",0,1,"INE816B01035",55.2,30.15,71.4,1.11,"","","",0,0,0,58.05,38.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FILATEX"
"24538","MAIALL","EQ","MAITHAN ALLOYS LIMITED",0.01,1,"","",0,10,"INE683C01011",1206.95,766.55,1595.9,50.05,"","","",0,0,0,1345.1,896.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAITHANALL"
"2454","CENCAP","EQ","CENTRUM CAPITAL LIMITED",0.01,1,"","",0,2,"INE660C01027",33.25,16.85,66.9,7.75,"","","",0,0,0,35.1,23.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CENTRUM"
"24595","RUSDEC","EQ","RUSHIL DECOR LIMITED",0.01,1,"","",0,10,"INE573K01017",406.9,213.11,927.94,20.11,"","","",0,0,0,452.5,301.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RUSHIL"
"2463","MISDHA","EQ","MISHRA DHATU NIGAM LIMITED",0.01,1,"","",0,10,"INE099Z01011",476.7,172.25,476.7,86.05,"","","",0,0,0,476.4,317.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MIDHANI"
"2469","FRACON","EQ","FCI OEN CONNECTORS LTD",0.01,1,"","",0,10,"INE669B01012",720,293.5,720,22.5,"","","",0,0,0,833.4,555.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OENCONNECT"
"2472","OILCOU","EQ","OIL COUNTRY TUBULAR LTD",0.01,1,"","",0,10,"INE591A01010",30.05,12.9,144.7,2.85,"","","",0,0,0,28.25,23.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OILCOUNTUB"
"2475","ONGC","EQ","OIL AND NATURAL GAS CORPORATIO",0.01,1,"","",0,5,"INE213A01029",205.9,139.2,314.57,10.57,"","","",0,0,0,218.75,179.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ONGC"
"24758","WELGLO","BE","WELSPUN GLOBAL BRANDS LIMITED",0.01,1,"","",0,10,"INE390K01016",66,22.8,114.95,22.8,"","","",0,0,0,61,55.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WELGLOB"
"24781","BIRNIF","EQ","ADITYA BIRLA SUNLIFENIFTY50ETF",0.01,1,"","",0,10,"INF209KB19D1",24.44,18.65,24.44,4.43,"","","",0,0,0,28.54,19.03,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BSLNIFTY"
"24787","BHAGLO","BE","BHARATIYA GLOBAL INFOMEDIA LIM",0.01,1,"","",0,10,"INE224M01013",5.3,2.3,83,0.95,"","","",0,0,0,2.7,2.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BGLOBAL"
"248","ARCDEC","BE","ARCHIDPLY DECOR LIMITED",0.01,1,"","",0,10,"INE0CHO01012",94.3,54.35,94.3,16.1,"","","",0,0,0,96.35,87.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADL"
"2481","ONWTEC","EQ","ONWARD TECHNOLOGIES LTD",0.01,1,"","",0,10,"INE229A01017",663,271,663,8.75,"","","",0,0,0,681.7,454.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ONWARDTEC"
"24813","HIRFER","EQ","HIRA FERRO ALLOYS LIMITED",0.01,1,"","",0,10,"INE573I01011",39.75,9.5,39.95,9.5,"","","",0,0,0,35,28.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HIRAFERRO"
"24823","NEOSAC","BE","NEO CORP INTERNATIONAL LTD",0.01,1,"","",0,10,"INE851C01014",46,8.5,46,0.35,"","","",0,0,0,38.55,34.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEOCORP"
"24829","PANORG","BE","PANCHSHEEL ORGANIC LTD",0.01,1,"","",0,10,"INE316G01019",36.45,19.15,36.45,17,"","","",0,0,0,34.8,23.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PANCHSHEEL"
"24837","SARTHA","EQ","SARTHAK INDUSTRIES LTD.",0.01,1,"","",0,10,"INE074H01012",27,20,27,20,"","","",0,0,0,16.25,14.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SARTHAKIND"
"2487","ORIBAN","EQ","ORIENTAL BANK OF COMMERCE",0.01,1,"","",0,10,"INE141A01014",118.95,30.7,545.5,25.65,"","","",0,0,0,52.1,34.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORIENTBANK"
"24870","INVGRO","EQ","INVENTURE GROWTH & SECURITIES",0.01,1,"","",0,1,"INE878H01024",3.15,1.45,39.75,0.46,"","","",0,0,0,2.6,1.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INVENTURE"
"2489","ICISEC","EQ","ICICI SECURITIES LTD ISEC",0.01,1,"","",0,5,"INE763G01038",729.3,416.3,896.05,188,"","","",0,0,0,872.7,581.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ISEC"
"2492","SILRET","EQ","SILGO RETAIL LIMITED",0.01,1,"","",0,10,"INE01II01013",33.9,14.25,66.7,14.25,"","","",0,0,0,33.9,22.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SILGO"
"24928","ELGRUB","BE","ELGI RUBBER COMPANY LIMITED",0.01,1,"","",0,1,"INE819L01012",62.1,27.45,70.45,9.3,"","","",0,0,0,65.2,59,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ELGIRUBCO"
"2493","ORIHOT","EQ","ORIENTAL HOTELS LTD",0.01,1,"","",0,1,"INE750A01020",125,63,125,5.1,"","","",0,0,0,147.1,98.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORIENTHOT"
"24948","LTFINA","EQ","LT FINANCE HOLDINGS LIMITED",0.01,1,"","",0,10,"INE498L01015",157.65,78.95,198.9,37.58,"","","",0,0,0,170.25,139.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","L&TFH"
"2496","ORIPAP","EQ","ORIENT PAPER & INDUSTRIES LTD",0.01,1,"","",0,1,"INE592A01026",59.8,34.35,181.9,0.96,"","","",0,0,0,51.45,34.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORIENTPPR"
"24969","WINMAC","EQ","WINDSOR MACHINES LIMITED",0.01,1,"","",0,2,"INE052A01021",101.2,34.8,161,1.13,"","","",0,0,0,119.55,79.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WINDMACHIN"
"24999","INDWHO","EQ","YAARI DIGITAL INTEGRATED SER",0.01,1,"","",0,2,"INE126M01010",26.8,9.35,785,3.05,"","","",0,0,0,11.4,9.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","YAARI"
"25","ADAENT","EQ","ADANI ENTERPRISES LIMITED",0.01,1,"","",0,1,"INE423A01024",4190,1017.45,4190,4.24,"","","",0,0,0,3175.85,2598.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADANIENT"
"25017","BODCHE","EQ","BODAL CHEMICALS LTD",0.01,1,"","",0,2,"INE338D01028",94.35,54.95,193.75,4.95,"","","",0,0,0,97.2,64.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BODALCHEM"
"2504","ARVRE2","BE","ARVIND FASHIONS RIGHTS ENT 2",0.01,1,"","",0,10,"INE955V20021",56,17.95,56,17.95,"","","",0,0,0,25.9,11.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AFL-RE"
"25082","TREHOU","EQ","TREE HOUSE EDUCATION & ACCESSO",0.01,1,"","",0,10,"INE040M01013",25,10.55,559,2.75,"","","",0,0,0,19.8,17.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TREEHOUSE"
"25088","ASASON","EQ","ASAHI SONGWON COLORS LTD",0.01,1,"","",0,10,"INE228I01012",309,171.2,447,51.05,"","","",0,0,0,342.5,228.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASAHISONG"
"251","AFTIND","EQ","AFT INDUSTRIES LTD",0.01,1,"","",0,10,"INE417A01018",0,0,255,45,"","","",0,0,0,62.8,41.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASSAMFRONT"
